DATAFLOW,MEASURE: Measure,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-06,375.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-07,331.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-08,315.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-09,309.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-10,335.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-11,386,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2012-12,653.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-01,321.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-02,256.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-03,331.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-04,328.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-05,336.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-06,355.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-07,322.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-08,310.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-09,307.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-10,337.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-11,382.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2013-12,649.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-01,337.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-02,258.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-03,314,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-04,354.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-05,330.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-06,342.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-07,350.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-08,290.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-09,313.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-10,349.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-11,392.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2014-12,661.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-01,345.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-02,253.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-03,339.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-04,349.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-05,339.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-06,346.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-07,360.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-08,318.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-09,325.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-10,379.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-11,413.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2015-12,719.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-01,367.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-02,290.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-03,367.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-04,367.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-05,361.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-06,396.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-07,358.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-08,316,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-09,336.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-10,364.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-11,407.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2016-12,708.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-01,360.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-02,276.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-03,343.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-04,391.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-05,371.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-06,390.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-07,362.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-08,320.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-09,345.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-10,384.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-11,436.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2017-12,716.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-01,354.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-02,277.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-03,364.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-04,370.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-05,389.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-06,396.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-07,356.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-08,335,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-09,349.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-10,382.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-11,437,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2018-12,723.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-01,358.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-02,286.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-03,351.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-04,384.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-05,390.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-06,394.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-07,364.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-08,344.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-09,342.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-10,388.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-11,458.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2019-12,737,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-01,353.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-02,301.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-03,312.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-04,280.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-05,392.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-06,374.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-07,300.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-08,169.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-09,192.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-10,272.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-11,543.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2020-12,762.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-01,396,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-02,273.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-03,410.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-04,411.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-05,370.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-06,340.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-07,321.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-08,208.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-09,222.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-10,260,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-11,572.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2021-12,679.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-01,358.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-02,307.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-03,391.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-04,430.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-05,432.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-06,431.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-07,413.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-08,386.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-09,412.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-10,431.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-11,545,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2022-12,738.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-01,407.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-02,324.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-03,411.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-04,451.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-05,440.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-06,428.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,2: Victoria,M: Monthly,2023-07,413.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,44: Department stores,10: Original,6: Tasmania,M: Monthly,2010-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
